M107,M190,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,50,1,0.6,0,0,0,0,0,0,0,0,0,0,0,No
0,0,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0.4,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,-1,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,87.082,85.153,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.72227,0,88.753,84.31,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.85577,0,89.868,84.167,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.29992,0,110.448,84.167,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.5222,0,112.277,84.563,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.75927,0,113.862,85.776,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.9299,0,114.777,86.884,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.15217,0,115.637,88.546,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.29084,0,115.791,89.703,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.72913,0,115.791,110.234,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,8.97129,0,115.321,112.218,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.1268,0,114.735,113.389,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.34908,0,113.561,114.847,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.57135,0,111.891,115.69,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.70484,0,110.776,115.833,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.32358,0,88.726,115.833,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.54586,0,86.897,115.437,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.76813,0,85.394,114.321,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.9904,0,84.487,112.685,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.12743,0,84.3,111.546,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.47184,0,84.209,108.647,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.56181,0,84.209,91.05,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,15.80397,0,84.679,89.066,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.13002,0,85.909,86.611,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.34517,0,87.045,85.2,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,87.647,85.619,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,16.62312,0,89.868,84.881,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.06728,0,110.448,84.881,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.27062,0,112.114,85.276,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.45253,0,113.311,86.231,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.62316,0,114.226,87.338,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.92163,0,115.076,89.703,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.35993,0,115.076,110.234,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.56303,0,114.683,111.898,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.71855,0,114.096,113.069,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.92188,0,112.997,114.381,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.19984,0,110.776,115.119,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.81858,0,88.726,115.119,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.02192,0,87.06,114.724,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.22526,0,85.748,113.624,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.48955,0,85.014,111.523,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,26.83125,0,84.924,108.647,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.92122,0,84.924,91.05,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.12432,0,85.317,89.386,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.45038,0,86.547,86.931,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.64659,0,87.608,85.665,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,28.64659,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,88.638,91.05,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,2.5,0,0,0,0,0,0,No
0,0,0,0,0,1800,1,0,0,0,0,0,2.64343,0,89.868,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,2.72023,0,91.338,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.03506,0,88.638,93.983,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.18829,0,88.638,96.916,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.67452,0,92.808,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,3.75132,0,94.278,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.40895,0,88.638,99.849,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,4.56218,0,88.638,102.782,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.3912,0,95.748,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,5.468,0,97.218,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.46843,0,88.638,105.715,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,6.62166,0,88.638,108.647,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.79348,0,98.688,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,7.87028,0,100.158,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.20321,0,88.726,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,9.28001,0,90.196,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.61295,0,101.628,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,10.68975,0,103.098,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.02268,0,91.666,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,12.09948,0,93.136,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.43241,0,104.568,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,13.50921,0,106.038,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.84215,0,94.606,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,14.91895,0,96.076,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.25188,0,107.508,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,16.32868,0,108.978,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.66162,0,97.546,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,17.73841,0,99.016,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.07135,0,110.448,88.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,19.14641,0,111.362,89.703,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.4146,0,100.486,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,20.4914,0,101.956,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.5882,0,111.362,92.636,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,21.74143,0,111.362,95.569,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.66683,0,103.426,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,22.74363,0,104.896,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.49764,0,111.362,98.502,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,23.65086,0,111.362,101.435,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.23347,0,106.366,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.31027,0,107.836,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.72147,0,111.362,104.368,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,24.8747,0,111.362,107.301,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.11451,0,109.306,111.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.23815,0,111.362,110.234,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,25.30656,0,110.776,111.404,0,0,0,No
0,0,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
0,0,0,0,0,4800,1,1,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.8,109.8,0,0,0,No
0,0,0,0,0,2400,1,0,0,0,0,0,26.33056,0,90.2,109.8,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,27.35456,0,90.2,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,28.37856,0,109.8,90.2,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,29.39942,0,109.8,109.74,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.476,109.476,0,0,0,No
0,0,0,0,0,2400,1,0,0,0,0,0,30.38955,0,90.524,109.476,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,31.37968,0,90.524,90.524,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,32.36981,0,109.476,90.524,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.3568,0,109.476,109.416,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,0,0,109.018,109.249,0,0,0,No
0,0,0,0,0,2400,1,0,0,0,0,0,33.37414,0,109.249,109.018,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.40818,0,109.249,108.377,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.47364,0,108.377,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.50768,0,107.736,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.62127,0,109.249,107.736,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.6553,0,109.249,107.096,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.81703,0,107.096,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,33.85106,0,106.455,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.06092,0,109.249,106.455,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.09495,0,109.249,105.814,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.35293,0,105.814,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.38696,0,105.173,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.69307,0,109.249,105.173,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,34.72711,0,109.249,104.532,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.08135,0,104.532,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.11538,0,103.891,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.51775,0,109.249,103.891,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,35.55178,0,109.249,103.25,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.00228,0,103.25,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.03631,0,102.609,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.53493,0,109.249,102.609,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,36.56897,0,109.249,101.968,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.11572,0,101.968,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.14975,0,101.327,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.74464,0,109.249,101.327,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,37.77867,0,109.249,100.686,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,38.42168,0,100.686,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,38.45571,0,100.045,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.14685,0,109.249,100.045,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.18089,0,109.249,99.404,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.92016,0,99.404,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,39.95419,0,98.763,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,40.74159,0,109.249,98.763,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,40.77562,0,109.249,98.122,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.61115,0,98.122,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,41.64518,0,97.481,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.52883,0,109.249,97.481,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,42.56287,0,109.249,96.84,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.49465,0,96.84,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,43.52868,0,96.199,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.5086,0,109.249,96.199,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,44.54263,0,109.249,95.558,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.57067,0,95.558,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,45.6047,0,94.917,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,46.68087,0,109.249,94.917,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,46.7149,0,109.249,94.276,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,47.8392,0,94.276,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,47.87324,0,93.635,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,49.04566,0,109.249,93.635,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,49.0797,0,109.249,92.994,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.30025,0,92.994,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,50.33428,0,92.353,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,51.60297,0,109.249,92.353,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,51.637,0,109.249,91.712,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,52.95382,0,91.712,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,52.98785,0,91.071,109.249,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.35279,0,109.249,91.071,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,54.37686,0,108.929,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.7418,0,90.751,108.929,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,55.77583,0,90.751,108.288,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.09265,0,108.288,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,57.12668,0,107.647,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,58.39536,0,90.751,107.647,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,58.42939,0,90.751,107.006,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,59.64995,0,107.006,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,59.68398,0,106.365,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,60.85641,0,90.751,106.365,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,60.89044,0,90.751,105.724,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.01474,0,105.724,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,62.04878,0,105.083,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.12495,0,90.751,105.083,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,63.15898,0,90.751,104.442,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,64.18702,0,104.442,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,64.22105,0,103.801,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,65.20097,0,90.751,103.801,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,65.235,0,90.751,103.16,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,66.16678,0,103.16,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,66.20081,0,102.519,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.08447,0,90.751,102.519,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.1185,0,90.751,101.878,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.95403,0,101.878,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,67.98806,0,101.237,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.77546,0,90.751,101.237,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,68.80949,0,90.751,100.596,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,69.54876,0,100.596,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,69.58279,0,99.955,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.27393,0,90.751,99.955,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.30797,0,90.751,99.314,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.95098,0,99.314,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,70.98501,0,98.673,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,71.57989,0,90.751,98.673,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,71.61393,0,90.751,98.032,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,72.16068,0,98.032,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,72.19471,0,97.391,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,72.69334,0,90.751,97.391,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,72.72737,0,90.751,96.75,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,73.17787,0,96.75,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,73.2119,0,96.109,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,73.61427,0,90.751,96.109,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,73.6483,0,90.751,95.468,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.00254,0,95.468,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.03657,0,94.827,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.34268,0,90.751,94.827,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.37672,0,90.751,94.186,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.6347,0,94.186,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.66873,0,93.545,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.87858,0,90.751,93.545,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,74.91262,0,90.751,92.904,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.07434,0,92.904,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.10837,0,92.264,90.751,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.22197,0,90.751,92.264,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.256,0,90.751,91.623,0,0,0,No
0,0,0,0,0,0,1,0,0,0,0,0,75.32147,0,91.623,90.751,0,0,0,No
